Year,Month,ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
2008,1,380,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,18239,1,9,SO51176,1,1,2443.35,1554.9479,2443.35,195.468
2008,1,479,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,18239,1,9,SO51176,2,1,8.99,3.3623,8.99,0.7192
2008,1,577,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,27873,1,9,SO51177,1,1,1214.85,755.1508,1214.85,97.188
2008,1,217,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,27873,1,9,SO51177,2,1,34.99,13.0863,34.99,2.7992
2008,1,353,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,11245,2,8,SO51178,1,1,2319.99,1265.6195,2319.99,185.5992
2008,1,478,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,11245,1,8,SO51178,2,1,9.99,3.7363,9.99,0.7992
2008,1,477,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,11245,1,8,SO51178,3,1,4.99,1.8663,4.99,0.3992
2008,1,378,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,22430,1,7,SO51179,1,1,2443.35,1554.9479,2443.35,195.468
2008,1,540,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,22430,1,7,SO51179,2,1,32.60,12.1924,32.60,2.608
2008,1,529,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,22430,1,7,SO51179,3,1,3.99,1.4923,3.99,0.3192
2008,1,486,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,22430,1,7,SO51179,4,1,159.00,59.466,159.00,12.72
2008,1,374,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,16313,1,8,SO51180,1,1,2443.35,1554.9479,2443.35,195.468
2008,1,479,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,16313,1,8,SO51180,2,1,8.99,3.3623,8.99,0.7192
2008,1,477,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,16313,1,8,SO51180,3,1,4.99,1.8663,4.99,0.3992
2008,1,214,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,16313,1,8,SO51180,4,1,34.99,13.0863,34.99,2.7992
2008,1,231,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,16313,1,8,SO51180,5,1,49.99,38.4923,49.99,3.9992
2008,1,372,2008-01-01 00:00:00.000,2008-01-08 00:00:00.000,12132,1,7,SO51181,1,1,2443.35,1554.9479,2443.35,195.468
