Year,Month,ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
2008,11,479,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,12708,1,4,SO69566,1,1,8.99,3.3623,8.99,0.7192
2008,11,535,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,14100,1,9,SO69567,1,1,24.99,9.3463,24.99,1.9992
2008,11,480,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,14100,1,9,SO69567,2,1,2.29,0.8565,2.29,0.1832
2008,11,528,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,12357,1,9,SO69568,1,1,4.99,1.8663,4.99,0.3992
2008,11,535,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,12357,1,9,SO69568,2,1,24.99,9.3463,24.99,1.9992
2008,11,214,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,12357,1,9,SO69568,3,1,34.99,13.0863,34.99,2.7992
2008,11,465,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,12357,1,9,SO69568,4,1,24.49,9.1593,24.49,1.9592
2008,11,536,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,16030,1,9,SO69569,1,1,29.99,11.2163,29.99,2.3992
2008,11,528,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,16030,1,9,SO69569,2,1,4.99,1.8663,4.99,0.3992
2008,11,480,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,16030,1,9,SO69569,3,1,2.29,0.8565,2.29,0.1832
2008,11,538,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,18450,1,9,SO69570,1,1,21.49,8.0373,21.49,1.7192
2008,11,529,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,18450,1,9,SO69570,2,1,3.99,1.4923,3.99,0.3192
2008,11,477,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,23419,1,9,SO69571,1,1,4.99,1.8663,4.99,0.3992
2008,11,222,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,23419,1,9,SO69571,2,1,34.99,13.0863,34.99,2.7992
2008,11,228,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,11045,1,9,SO69572,1,1,49.99,38.4923,49.99,3.9992
2008,11,480,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,18743,1,9,SO69573,1,1,2.29,0.8565,2.29,0.1832
2008,11,484,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,18743,1,9,SO69573,2,1,7.95,2.9733,7.95,0.636
2008,11,225,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,18258,1,9,SO69574,1,1,8.99,6.9223,8.99,0.7192
2008,11,588,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,22450,1,8,SO69575,1,1,769.49,419.7784,769.49,61.5592
2008,11,536,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,22450,1,8,SO69575,2,1,29.99,11.2163,29.99,2.3992
2008,11,590,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,14800,1,8,SO69576,1,1,769.49,419.7784,769.49,61.5592
2008,11,536,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,14800,1,8,SO69576,2,1,29.99,11.2163,29.99,2.3992
2008,11,528,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,14800,1,8,SO69576,3,1,4.99,1.8663,4.99,0.3992
2008,11,484,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,14800,1,8,SO69576,4,1,7.95,2.9733,7.95,0.636
2008,11,357,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,12850,2,8,SO69577,1,1,2319.99,1265.6195,2319.99,185.5992
2008,11,478,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,12850,1,8,SO69577,2,1,9.99,3.7363,9.99,0.7992
2008,11,477,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,12850,1,8,SO69577,3,1,4.99,1.8663,4.99,0.3992
2008,11,355,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,12820,1,7,SO69578,1,1,2319.99,1265.6195,2319.99,185.5992
2008,11,478,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,12820,1,7,SO69578,2,1,9.99,3.7363,9.99,0.7992
2008,11,355,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,12819,1,7,SO69579,1,1,2319.99,1265.6195,2319.99,185.5992
2008,11,478,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,12819,1,7,SO69579,2,1,9.99,3.7363,9.99,0.7992
2008,11,477,2008-11-01 00:00:00.000,2008-11-08 00:00:00.000,12819,1,7,SO69579,3,1,4.99,1.8663,4.99,0.3992
