Year,Month,ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
2006,11,310,2006-11-01 00:00:00.000,2006-11-08 00:00:00.000,12018,1,4,SO46108,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,312,2006-11-01 00:00:00.000,2006-11-08 00:00:00.000,12167,1,1,SO46109,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,311,2006-11-01 00:00:00.000,2006-11-08 00:00:00.000,12169,1,4,SO46110,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,311,2006-11-01 00:00:00.000,2006-11-08 00:00:00.000,11937,1,1,SO46111,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,312,2006-11-01 00:00:00.000,2006-11-08 00:00:00.000,11945,1,4,SO46112,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,310,2006-11-01 00:00:00.000,2006-11-08 00:00:00.000,11955,1,4,SO46113,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,313,2006-11-01 00:00:00.000,2006-11-08 00:00:00.000,12053,1,4,SO46114,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,312,2006-11-01 00:00:00.000,2006-11-08 00:00:00.000,12104,1,4,SO46115,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,332,2006-11-01 00:00:00.000,2006-11-08 00:00:00.000,14912,1,4,SO46116,1,1,699.0982,413.1463,699.0982,55.9279
2006,11,310,2006-11-01 00:00:00.000,2006-11-08 00:00:00.000,20446,1,9,SO46117,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,314,2006-11-01 00:00:00.000,2006-11-08 00:00:00.000,20611,1,9,SO46118,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,326,2006-11-01 00:00:00.000,2006-11-08 00:00:00.000,25927,1,9,SO46119,1,1,699.0982,413.1463,699.0982,55.9279
2006,11,313,2006-11-02 00:00:00.000,2006-11-09 00:00:00.000,12023,1,4,SO46120,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,312,2006-11-02 00:00:00.000,2006-11-09 00:00:00.000,12069,1,4,SO46121,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,313,2006-11-02 00:00:00.000,2006-11-09 00:00:00.000,24284,1,6,SO46122,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,312,2006-11-02 00:00:00.000,2006-11-09 00:00:00.000,12152,1,4,SO46123,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,311,2006-11-02 00:00:00.000,2006-11-09 00:00:00.000,20447,1,9,SO46124,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,310,2006-11-03 00:00:00.000,2006-11-10 00:00:00.000,11956,1,4,SO46125,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,334,2006-11-03 00:00:00.000,2006-11-10 00:00:00.000,14883,1,4,SO46126,1,1,699.0982,413.1463,699.0982,55.9279
2006,11,334,2006-11-03 00:00:00.000,2006-11-10 00:00:00.000,14895,1,4,SO46127,1,1,699.0982,413.1463,699.0982,55.9279
2006,11,314,2006-11-03 00:00:00.000,2006-11-10 00:00:00.000,14945,1,8,SO46128,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,313,2006-11-03 00:00:00.000,2006-11-10 00:00:00.000,20420,1,9,SO46129,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,311,2006-11-04 00:00:00.000,2006-11-11 00:00:00.000,12171,1,4,SO46130,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,312,2006-11-04 00:00:00.000,2006-11-11 00:00:00.000,11954,1,4,SO46131,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,314,2006-11-04 00:00:00.000,2006-11-11 00:00:00.000,23865,1,6,SO46132,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,312,2006-11-04 00:00:00.000,2006-11-11 00:00:00.000,12105,1,4,SO46133,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,312,2006-11-04 00:00:00.000,2006-11-11 00:00:00.000,20259,1,9,SO46134,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,313,2006-11-04 00:00:00.000,2006-11-11 00:00:00.000,20416,1,9,SO46135,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,312,2006-11-04 00:00:00.000,2006-11-11 00:00:00.000,20426,1,9,SO46136,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,313,2006-11-04 00:00:00.000,2006-11-11 00:00:00.000,20600,1,9,SO46137,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,311,2006-11-04 00:00:00.000,2006-11-11 00:00:00.000,13405,1,7,SO46138,1,1,3578.27,2171.2942,3578.27,286.2616
2006,11,347,2006-11-04 00:00:00.000,2006-11-11 00:00:00.000,11977,1,9,SO46139,1,1,3399.99,1912.1544,3399.99,271.9992
2006,11,350,2006-11-04 00:00:00.000,2006-11-11 00:00:00.000,11991,1,9,SO46140,1,1,3374.99,1898.0944,3374.99,269.9992
