Year,Month,ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
2008,9,582,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,25658,1,8,SO65324,1,4,425.2475,1082.51,1700.99,136.0792
2008,9,217,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,25658,1,8,SO65324,2,4,8.7475,13.0863,34.99,2.7992
2008,9,582,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,24709,1,7,SO65325,1,4,425.2475,1082.51,1700.99,136.0792
2008,9,214,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,24709,1,7,SO65325,2,4,8.7475,13.0863,34.99,2.7992
2008,9,580,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,22452,1,10,SO65326,1,4,425.2475,1082.51,1700.99,136.0792
2008,9,222,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,22452,1,10,SO65326,2,4,8.7475,13.0863,34.99,2.7992
2008,9,580,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,22427,1,10,SO65327,1,4,425.2475,1082.51,1700.99,136.0792
2008,9,582,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,22502,1,10,SO65328,1,4,425.2475,1082.51,1700.99,136.0792
2008,9,222,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,22502,1,10,SO65328,2,4,8.7475,13.0863,34.99,2.7992
2008,9,353,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,17225,1,10,SO65329,1,4,579.9975,1265.6195,2319.99,185.5992
2008,9,480,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,17225,1,10,SO65329,2,4,0.5725,0.8565,2.29,0.1832
2008,9,361,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,12548,1,8,SO65330,1,4,573.7475,1251.9813,2294.99,183.5992
2008,9,478,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,12548,1,8,SO65330,2,4,2.4975,3.7363,9.99,0.7992
2008,9,477,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,12548,1,8,SO65330,3,4,1.2475,1.8663,4.99,0.3992
2008,9,225,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,12548,1,8,SO65330,4,4,2.2475,6.9223,8.99,0.7192
2008,9,485,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,23563,1,9,SO65331,1,4,5.495,8.2205,21.98,1.7584
2008,9,217,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,23563,1,9,SO65331,2,4,8.7475,13.0863,34.99,2.7992
2008,9,225,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,24473,1,9,SO65332,1,4,2.2475,6.9223,8.99,0.7192
2008,9,477,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,24473,1,9,SO65332,2,4,1.2475,1.8663,4.99,0.3992
2008,9,225,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,22002,1,9,SO65333,1,4,2.2475,6.9223,8.99,0.7192
2008,9,474,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,22002,1,9,SO65333,2,4,17.4975,26.1763,69.99,5.5992
2008,9,478,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,29320,1,9,SO65334,1,4,2.4975,3.7363,9.99,0.7992
2008,9,477,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,29320,1,9,SO65334,2,4,1.2475,1.8663,4.99,0.3992
2008,9,482,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,29320,1,9,SO65334,3,4,2.2475,3.3623,8.99,0.7192
2008,9,483,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,13628,1,9,SO65335,1,4,30.00,44.88,120.00,9.60
2008,9,540,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,16674,1,9,SO65336,1,4,8.15,12.1924,32.60,2.608
2008,9,529,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,16674,1,9,SO65336,2,4,0.9975,1.4923,3.99,0.3192
2008,9,480,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,16674,1,9,SO65336,3,4,0.5725,0.8565,2.29,0.1832
2008,9,359,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,18160,1,10,SO65337,1,4,573.7475,1251.9813,2294.99,183.5992
2008,9,478,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,18160,1,10,SO65337,2,4,2.4975,3.7363,9.99,0.7992
2008,9,222,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,18160,1,10,SO65337,3,4,8.7475,13.0863,34.99,2.7992
2008,9,374,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,22647,1,7,SO65338,1,4,610.8375,1554.9479,2443.35,195.468
2008,9,483,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,22647,1,7,SO65338,2,4,30.00,44.88,120.00,9.60
2008,9,581,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,22504,1,10,SO65339,1,4,425.2475,1082.51,1700.99,136.0792
2008,9,214,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,22504,1,10,SO65339,2,4,8.7475,13.0863,34.99,2.7992
2008,9,530,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,27039,1,4,SO65340,1,4,1.2475,1.8663,4.99,0.3992
2008,9,540,2008-09-01 00:00:00.000,2008-09-08 00:00:00.000,16213,1,6,SO65341,1,4,8.15,12.1924,32.60,2.608
