Year,Month,ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
2008,3,484,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,11498,1,6,SO53626,1,4,1.9875,2.9733,7.95,0.636
2008,3,529,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,16626,1,9,SO53627,1,4,0.9975,1.4923,3.99,0.3192
2008,3,540,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,16626,1,9,SO53627,2,4,8.15,12.1924,32.60,2.608
2008,3,359,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,11605,1,8,SO53628,1,4,573.7475,1251.9813,2294.99,183.5992
2008,3,480,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,11218,1,1,SO53629,1,4,0.5725,0.8565,2.29,0.1832
2008,3,530,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,28267,1,4,SO53630,1,4,1.2475,1.8663,4.99,0.3992
2008,3,467,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,28267,1,4,SO53630,2,4,6.1225,9.1593,24.49,1.9592
2008,3,214,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,28267,1,4,SO53630,3,4,8.7475,13.0863,34.99,2.7992
2008,3,535,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,12107,1,6,SO53631,1,4,6.2475,9.3463,24.99,1.9992
2008,3,528,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,12107,1,6,SO53631,2,4,1.2475,1.8663,4.99,0.3992
2008,3,480,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,12107,2,6,SO53631,3,4,0.5725,0.8565,2.29,0.1832
2008,3,540,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,11331,1,6,SO53632,1,4,8.15,12.1924,32.60,2.608
2008,3,529,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,11331,1,6,SO53632,2,4,0.9975,1.4923,3.99,0.3192
2008,3,487,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,11331,1,6,SO53632,3,4,13.7475,20.5663,54.99,4.3992
2008,3,484,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,11331,1,6,SO53632,4,4,1.9875,2.9733,7.95,0.636
2008,3,536,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,23473,1,1,SO53633,1,4,7.4975,11.2163,29.99,2.3992
2008,3,528,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,23473,1,1,SO53633,2,4,1.2475,1.8663,4.99,0.3992
2008,3,214,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,23473,1,1,SO53633,3,4,8.7475,13.0863,34.99,2.7992
2008,3,490,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,23473,1,1,SO53633,4,4,13.4975,41.5723,53.99,4.3192
2008,3,225,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,23473,1,1,SO53633,5,4,2.2475,6.9223,8.99,0.7192
2008,3,540,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,16964,1,6,SO53634,1,4,8.15,12.1924,32.60,2.608
2008,3,529,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,16964,1,6,SO53634,2,4,0.9975,1.4923,3.99,0.3192
2008,3,214,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,16964,1,6,SO53634,3,4,8.7475,13.0863,34.99,2.7992
2008,3,535,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,17026,1,6,SO53635,1,4,6.2475,9.3463,24.99,1.9992
2008,3,528,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,17026,1,6,SO53635,2,4,1.2475,1.8663,4.99,0.3992
2008,3,222,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,17026,1,6,SO53635,3,4,8.7475,13.0863,34.99,2.7992
2008,3,536,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,23354,1,4,SO53636,1,4,7.4975,11.2163,29.99,2.3992
2008,3,528,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,23354,1,4,SO53636,2,4,1.2475,1.8663,4.99,0.3992
2008,3,217,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,23354,1,4,SO53636,3,4,8.7475,13.0863,34.99,2.7992
2008,3,478,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,21445,1,1,SO53637,1,4,2.4975,3.7363,9.99,0.7992
2008,3,477,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,21445,1,1,SO53637,2,4,1.2475,1.8663,4.99,0.3992
2008,3,217,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,21445,1,1,SO53637,3,4,8.7475,13.0863,34.99,2.7992
2008,3,471,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,21445,1,1,SO53637,4,4,15.875,23.749,63.50,5.08
2008,3,476,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,19728,1,1,SO53638,1,4,17.4975,26.1763,69.99,5.5992
2008,3,234,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,19728,1,1,SO53638,2,4,12.4975,38.4923,49.99,3.9992
2008,3,476,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,19747,1,4,SO53639,1,4,17.4975,26.1763,69.99,5.5992
2008,3,489,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,19747,1,4,SO53639,2,4,13.4975,41.5723,53.99,4.3192
2008,3,467,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,19747,2,4,SO53639,3,4,6.1225,9.1593,24.49,1.9592
2008,3,476,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,20497,1,4,SO53640,1,4,17.4975,26.1763,69.99,5.5992
2008,3,474,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,18816,1,1,SO53641,1,4,17.4975,26.1763,69.99,5.5992
2008,3,488,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,18816,1,1,SO53641,2,4,13.4975,41.5723,53.99,4.3192
2008,3,463,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,18816,1,1,SO53641,3,4,6.1225,9.1593,24.49,1.9592
2008,3,477,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,16381,1,1,SO53642,1,4,1.2475,1.8663,4.99,0.3992
2008,3,477,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,16746,1,1,SO53643,1,4,1.2475,1.8663,4.99,0.3992
2008,3,463,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,16746,1,1,SO53643,2,4,6.1225,9.1593,24.49,1.9592
2008,3,222,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,16746,1,1,SO53643,3,4,8.7475,13.0863,34.99,2.7992
2008,3,528,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,28080,1,6,SO53644,1,4,1.2475,1.8663,4.99,0.3992
2008,3,217,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,28080,1,6,SO53644,2,4,8.7475,13.0863,34.99,2.7992
2008,3,489,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,26365,1,7,SO53645,1,4,13.4975,41.5723,53.99,4.3192
2008,3,225,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,26365,1,7,SO53645,2,4,2.2475,6.9223,8.99,0.7192
2008,3,529,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,28877,1,10,SO53646,1,4,0.9975,1.4923,3.99,0.3192
2008,3,481,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,28877,1,10,SO53646,2,4,2.2475,3.3623,8.99,0.7192
2008,3,530,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,11377,1,8,SO53647,1,4,1.2475,1.8663,4.99,0.3992
2008,3,541,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,11377,1,8,SO53647,2,4,7.2475,10.8423,28.99,2.3192
2008,3,234,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,11377,1,8,SO53647,3,4,12.4975,38.4923,49.99,3.9992
2008,3,530,2008-03-01 00:00:00.000,2008-03-08 00:00:00.000,15671,1,10,SO53648,1,4,1.2475,1.8663,4.99,0.3992
