Year,Month,ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
2008,10,234,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,11203,1,6,SO67351,1,1,49.99,38.4923,49.99,3.9992
2008,10,528,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,22214,1,9,SO67352,1,1,4.99,1.8663,4.99,0.3992
2008,10,537,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,22214,1,9,SO67352,2,1,35.00,13.09,35.00,2.80
2008,10,480,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,22214,1,9,SO67352,3,1,2.29,0.8565,2.29,0.1832
2008,10,528,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,17317,1,9,SO67353,1,1,4.99,1.8663,4.99,0.3992
2008,10,536,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,17317,1,9,SO67353,2,1,29.99,11.2163,29.99,2.3992
2008,10,222,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,17317,1,9,SO67353,3,1,34.99,13.0863,34.99,2.7992
2008,10,237,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,17317,1,9,SO67353,4,1,49.99,38.4923,49.99,3.9992
2008,10,583,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,18009,1,7,SO67354,1,1,1700.99,1082.51,1700.99,136.0792
2008,10,214,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,18009,1,7,SO67354,2,1,34.99,13.0863,34.99,2.7992
2008,10,583,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,25478,1,7,SO67355,1,1,1700.99,1082.51,1700.99,136.0792
2008,10,217,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,25478,1,7,SO67355,2,1,34.99,13.0863,34.99,2.7992
2008,10,581,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,17987,1,7,SO67356,1,1,1700.99,1082.51,1700.99,136.0792
2008,10,231,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,17987,1,7,SO67356,2,1,49.99,38.4923,49.99,3.9992
2008,10,583,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,17996,1,7,SO67357,1,1,1700.99,1082.51,1700.99,136.0792
2008,10,488,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,17996,1,7,SO67357,2,1,53.99,41.5723,53.99,4.3192
2008,10,480,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,11655,1,4,SO67358,1,1,2.29,0.8565,2.29,0.1832
2008,10,484,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,11655,1,4,SO67358,2,1,7.95,2.9733,7.95,0.636
2008,10,538,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,27398,1,4,SO67359,1,1,21.49,8.0373,21.49,1.7192
2008,10,529,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,27398,1,4,SO67359,2,1,3.99,1.4923,3.99,0.3192
2008,10,480,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,27398,1,4,SO67359,3,1,2.29,0.8565,2.29,0.1832
2008,10,535,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,26045,1,1,SO67360,1,1,24.99,9.3463,24.99,1.9992
2008,10,480,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,26045,1,1,SO67360,2,1,2.29,0.8565,2.29,0.1832
2008,10,529,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,11185,1,6,SO67361,1,1,3.99,1.4923,3.99,0.3192
2008,10,540,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,11185,1,6,SO67361,2,1,32.60,12.1924,32.60,2.608
2008,10,528,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,22723,1,4,SO67362,1,1,4.99,1.8663,4.99,0.3992
2008,10,536,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,22723,1,4,SO67362,2,1,29.99,11.2163,29.99,2.3992
2008,10,214,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,22723,1,4,SO67362,3,1,34.99,13.0863,34.99,2.7992
2008,10,536,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,11507,1,6,SO67363,1,1,29.99,11.2163,29.99,2.3992
2008,10,477,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,11507,1,6,SO67363,2,1,4.99,1.8663,4.99,0.3992
2008,10,225,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,11507,1,6,SO67363,3,1,8.99,6.9223,8.99,0.7192
2008,10,528,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,23304,1,4,SO67364,1,1,4.99,1.8663,4.99,0.3992
2008,10,536,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,23304,1,4,SO67364,2,1,29.99,11.2163,29.99,2.3992
2008,10,480,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,23304,1,4,SO67364,3,1,2.29,0.8565,2.29,0.1832
2008,10,478,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,21744,1,4,SO67365,1,1,9.99,3.7363,9.99,0.7992
2008,10,477,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,21744,1,4,SO67365,2,1,4.99,1.8663,4.99,0.3992
2008,10,217,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,21744,1,4,SO67365,3,1,34.99,13.0863,34.99,2.7992
2008,10,478,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,12061,1,6,SO67366,1,1,9.99,3.7363,9.99,0.7992
2008,10,477,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,12061,1,6,SO67366,2,1,4.99,1.8663,4.99,0.3992
2008,10,474,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,17409,1,6,SO67367,1,1,69.99,26.1763,69.99,5.5992
2008,10,477,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,18750,1,4,SO67368,1,1,4.99,1.8663,4.99,0.3992
2008,10,528,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,27632,1,6,SO67369,1,1,4.99,1.8663,4.99,0.3992
2008,10,222,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,27632,1,6,SO67369,2,1,34.99,13.0863,34.99,2.7992
2008,10,528,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,20792,1,6,SO67370,1,1,4.99,1.8663,4.99,0.3992
2008,10,217,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,20792,1,6,SO67370,2,1,34.99,13.0863,34.99,2.7992
2008,10,528,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,25621,1,6,SO67371,1,1,4.99,1.8663,4.99,0.3992
2008,10,214,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,25621,1,6,SO67371,2,1,34.99,13.0863,34.99,2.7992
2008,10,228,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,25621,1,6,SO67371,3,1,49.99,38.4923,49.99,3.9992
2008,10,528,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,14509,1,1,SO67372,1,1,4.99,1.8663,4.99,0.3992
2008,10,486,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,14509,1,1,SO67372,2,1,159.00,59.466,159.00,12.72
2008,10,485,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,14393,1,1,SO67373,1,1,21.98,8.2205,21.98,1.7584
2008,10,478,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,14393,1,1,SO67373,2,1,9.99,3.7363,9.99,0.7992
2008,10,475,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,15922,1,10,SO67374,1,1,69.99,26.1763,69.99,5.5992
2008,10,491,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,15922,1,10,SO67374,2,1,53.99,41.5723,53.99,4.3192
2008,10,225,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,15922,1,10,SO67374,3,1,8.99,6.9223,8.99,0.7192
2008,10,485,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,14767,1,8,SO67375,1,1,21.98,8.2205,21.98,1.7584
2008,10,484,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,14767,1,8,SO67375,2,1,7.95,2.9733,7.95,0.636
2008,10,539,2008-10-01 00:00:00.000,2008-10-08 00:00:00.000,24724,1,7,SO67376,1,1,24.99,9.3463,24.99,1.9992
