Year,Month,ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
2007,8,375,2007-08-01 00:00:00.000,2007-08-08 00:00:00.000,13865,1,4,SO49171,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,8,368,2007-08-01 00:00:00.000,2007-08-08 00:00:00.000,13885,1,1,SO49172,1,1,2443.35,1518.7864,2443.35,195.468
2007,8,352,2007-08-01 00:00:00.000,2007-08-08 00:00:00.000,14047,1,9,SO49173,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,8,354,2007-08-01 00:00:00.000,2007-08-08 00:00:00.000,14049,1,9,SO49174,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,8,370,2007-08-01 00:00:00.000,2007-08-08 00:00:00.000,23431,1,9,SO49175,1,1,2443.35,1518.7864,2443.35,195.468
2007,8,356,2007-08-01 00:00:00.000,2007-08-08 00:00:00.000,27054,1,4,SO49176,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,8,354,2007-08-01 00:00:00.000,2007-08-08 00:00:00.000,27064,1,1,SO49177,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,8,387,2007-08-01 00:00:00.000,2007-08-08 00:00:00.000,14342,1,1,SO49178,1,1,1000.4375,605.6492,1000.4375,80.035
2007,8,381,2007-08-01 00:00:00.000,2007-08-08 00:00:00.000,14365,1,4,SO49179,1,1,1000.4375,605.6492,1000.4375,80.035
2007,8,333,2007-08-01 00:00:00.000,2007-08-08 00:00:00.000,26744,1,9,SO49180,1,1,782.99,486.7066,782.99,62.6392
2007,8,375,2007-08-02 00:00:00.000,2007-08-09 00:00:00.000,17890,1,10,SO49181,1,2,1090.7812,1320.6838,2181.5625,174.525
2007,8,369,2007-08-02 00:00:00.000,2007-08-09 00:00:00.000,16830,2,8,SO49182,1,2,1221.675,1518.7864,2443.35,195.468
2007,8,370,2007-08-02 00:00:00.000,2007-08-09 00:00:00.000,16944,1,8,SO49183,1,2,1221.675,1518.7864,2443.35,195.468
2007,8,362,2007-08-02 00:00:00.000,2007-08-09 00:00:00.000,14129,2,9,SO49184,1,2,1024.5491,1105.81,2049.0982,163.9279
2007,8,362,2007-08-02 00:00:00.000,2007-08-09 00:00:00.000,14134,2,9,SO49185,1,2,1024.5491,1105.81,2049.0982,163.9279
2007,8,370,2007-08-02 00:00:00.000,2007-08-09 00:00:00.000,23526,1,9,SO49186,1,2,1221.675,1518.7864,2443.35,195.468
2007,8,379,2007-08-02 00:00:00.000,2007-08-09 00:00:00.000,23545,1,9,SO49187,1,2,1090.7812,1320.6838,2181.5625,174.525
2007,8,358,2007-08-02 00:00:00.000,2007-08-09 00:00:00.000,26815,1,1,SO49188,1,2,1024.5491,1105.81,2049.0982,163.9279
2007,8,341,2007-08-02 00:00:00.000,2007-08-09 00:00:00.000,15525,1,4,SO49189,1,2,391.495,486.7066,782.99,62.6392
2007,8,383,2007-08-02 00:00:00.000,2007-08-09 00:00:00.000,25033,1,9,SO49190,1,2,500.2187,605.6492,1000.4375,80.035
2007,8,387,2007-08-03 00:00:00.000,2007-08-10 00:00:00.000,19435,1,10,SO49191,1,4,250.1093,605.6492,1000.4375,80.035
2007,8,387,2007-08-03 00:00:00.000,2007-08-10 00:00:00.000,19040,1,8,SO49192,1,4,250.1093,605.6492,1000.4375,80.035
2007,8,360,2007-08-03 00:00:00.000,2007-08-10 00:00:00.000,29390,1,7,SO49193,1,4,512.2745,1105.81,2049.0982,163.9279
2007,8,335,2007-08-03 00:00:00.000,2007-08-10 00:00:00.000,20922,1,10,SO49194,1,4,195.7475,486.7066,782.99,62.6392
2007,8,321,2007-08-03 00:00:00.000,2007-08-10 00:00:00.000,20845,1,8,SO49195,1,4,195.7475,486.7066,782.99,62.6392
