Year,Month,ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
2006,12,313,2006-12-01 00:00:00.000,2006-12-08 00:00:00.000,12440,1,4,SO46390,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,312,2006-12-01 00:00:00.000,2006-12-08 00:00:00.000,20995,1,9,SO46391,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,313,2006-12-01 00:00:00.000,2006-12-08 00:00:00.000,13537,1,7,SO46392,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,314,2006-12-01 00:00:00.000,2006-12-08 00:00:00.000,15695,1,10,SO46393,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,314,2006-12-02 00:00:00.000,2006-12-09 00:00:00.000,15055,1,8,SO46394,1,2,1789.135,2171.2942,3578.27,286.2616
2006,12,346,2006-12-02 00:00:00.000,2006-12-09 00:00:00.000,11496,1,10,SO46395,1,2,1699.995,1912.1544,3399.99,271.9992
2006,12,311,2006-12-02 00:00:00.000,2006-12-09 00:00:00.000,12442,1,4,SO46396,1,2,1789.135,2171.2942,3578.27,286.2616
2006,12,328,2006-12-02 00:00:00.000,2006-12-09 00:00:00.000,27014,1,6,SO46397,1,2,349.5491,413.1463,699.0982,55.9279
2006,12,311,2006-12-02 00:00:00.000,2006-12-09 00:00:00.000,20992,1,9,SO46398,1,2,1789.135,2171.2942,3578.27,286.2616
2006,12,314,2006-12-02 00:00:00.000,2006-12-09 00:00:00.000,20820,1,9,SO46399,1,2,1789.135,2171.2942,3578.27,286.2616
2006,12,314,2006-12-02 00:00:00.000,2006-12-09 00:00:00.000,20987,1,9,SO46400,1,2,1789.135,2171.2942,3578.27,286.2616
2006,12,310,2006-12-02 00:00:00.000,2006-12-09 00:00:00.000,20993,1,9,SO46401,1,2,1789.135,2171.2942,3578.27,286.2616
2006,12,313,2006-12-02 00:00:00.000,2006-12-09 00:00:00.000,20616,1,9,SO46402,1,2,1789.135,2171.2942,3578.27,286.2616
2006,12,314,2006-12-02 00:00:00.000,2006-12-09 00:00:00.000,14990,1,8,SO46403,1,2,1789.135,2171.2942,3578.27,286.2616
2006,12,312,2006-12-02 00:00:00.000,2006-12-09 00:00:00.000,15692,1,10,SO46404,1,2,1789.135,2171.2942,3578.27,286.2616
2006,12,310,2006-12-02 00:00:00.000,2006-12-09 00:00:00.000,20994,1,9,SO46405,1,2,1789.135,2171.2942,3578.27,286.2616
2006,12,312,2006-12-03 00:00:00.000,2006-12-10 00:00:00.000,12779,1,1,SO46406,1,4,894.5675,2171.2942,3578.27,286.2616
2006,12,342,2006-12-03 00:00:00.000,2006-12-10 00:00:00.000,27026,1,6,SO46407,1,4,174.7745,413.1463,699.0982,55.9279
2006,12,351,2006-12-03 00:00:00.000,2006-12-10 00:00:00.000,12011,1,9,SO46408,1,4,843.7475,1898.0944,3374.99,269.9992
2006,12,313,2006-12-04 00:00:00.000,2006-12-11 00:00:00.000,15073,1,8,SO46409,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,348,2006-12-04 00:00:00.000,2006-12-11 00:00:00.000,11548,1,10,SO46410,1,1,3374.99,1898.0944,3374.99,269.9992
2006,12,314,2006-12-04 00:00:00.000,2006-12-11 00:00:00.000,24661,1,6,SO46411,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,311,2006-12-04 00:00:00.000,2006-12-11 00:00:00.000,24493,1,6,SO46412,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,346,2006-12-04 00:00:00.000,2006-12-11 00:00:00.000,20075,1,6,SO46413,1,1,3399.99,1912.1544,3399.99,271.9992
2006,12,338,2006-12-04 00:00:00.000,2006-12-11 00:00:00.000,15006,1,4,SO46414,1,1,699.0982,413.1463,699.0982,55.9279
2006,12,310,2006-12-04 00:00:00.000,2006-12-11 00:00:00.000,20819,1,9,SO46415,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,313,2006-12-05 00:00:00.000,2006-12-12 00:00:00.000,12181,1,4,SO46416,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,314,2006-12-05 00:00:00.000,2006-12-12 00:00:00.000,12441,1,4,SO46417,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,312,2006-12-05 00:00:00.000,2006-12-12 00:00:00.000,20988,1,9,SO46418,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,344,2006-12-05 00:00:00.000,2006-12-12 00:00:00.000,12021,1,9,SO46419,1,1,3399.99,1912.1544,3399.99,271.9992
2006,12,313,2006-12-05 00:00:00.000,2006-12-12 00:00:00.000,13511,1,7,SO46420,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,336,2006-12-05 00:00:00.000,2006-12-12 00:00:00.000,25949,1,9,SO46421,1,1,699.0982,413.1463,699.0982,55.9279
2006,12,311,2006-12-06 00:00:00.000,2006-12-13 00:00:00.000,12884,1,4,SO46422,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,313,2006-12-06 00:00:00.000,2006-12-13 00:00:00.000,12362,1,4,SO46423,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,312,2006-12-06 00:00:00.000,2006-12-13 00:00:00.000,12435,1,4,SO46424,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,313,2006-12-06 00:00:00.000,2006-12-13 00:00:00.000,24496,1,6,SO46425,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,344,2006-12-06 00:00:00.000,2006-12-13 00:00:00.000,26107,1,4,SO46426,1,1,3399.99,1912.1544,3399.99,271.9992
2006,12,350,2006-12-06 00:00:00.000,2006-12-13 00:00:00.000,20182,1,6,SO46427,1,1,3374.99,1898.0944,3374.99,269.9992
2006,12,311,2006-12-06 00:00:00.000,2006-12-13 00:00:00.000,20629,1,9,SO46428,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,345,2006-12-07 00:00:00.000,2006-12-14 00:00:00.000,11428,1,8,SO46429,1,1,3399.99,1912.1544,3399.99,271.9992
2006,12,314,2006-12-07 00:00:00.000,2006-12-14 00:00:00.000,13564,1,7,SO46430,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,310,2006-12-07 00:00:00.000,2006-12-14 00:00:00.000,12901,1,1,SO46431,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,342,2006-12-07 00:00:00.000,2006-12-14 00:00:00.000,15016,1,4,SO46432,1,1,699.0982,413.1463,699.0982,55.9279
2006,12,312,2006-12-07 00:00:00.000,2006-12-14 00:00:00.000,20991,1,9,SO46433,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,313,2006-12-07 00:00:00.000,2006-12-14 00:00:00.000,20996,1,9,SO46434,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,348,2006-12-07 00:00:00.000,2006-12-14 00:00:00.000,12251,1,9,SO46435,1,1,3374.99,1898.0944,3374.99,269.9992
2006,12,347,2006-12-07 00:00:00.000,2006-12-14 00:00:00.000,12337,1,9,SO46436,1,1,3399.99,1912.1544,3399.99,271.9992
2006,12,313,2006-12-08 00:00:00.000,2006-12-15 00:00:00.000,15054,1,8,SO46437,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,313,2006-12-08 00:00:00.000,2006-12-15 00:00:00.000,12174,1,4,SO46438,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,313,2006-12-08 00:00:00.000,2006-12-15 00:00:00.000,20817,1,9,SO46439,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,312,2006-12-08 00:00:00.000,2006-12-15 00:00:00.000,20621,1,9,SO46440,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,312,2006-12-08 00:00:00.000,2006-12-15 00:00:00.000,15661,1,10,SO46441,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,314,2006-12-08 00:00:00.000,2006-12-15 00:00:00.000,14997,1,8,SO46442,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,314,2006-12-08 00:00:00.000,2006-12-15 00:00:00.000,15662,1,10,SO46443,1,1,3578.27,2171.2942,3578.27,286.2616
2006,12,351,2006-12-08 00:00:00.000,2006-12-15 00:00:00.000,12246,1,9,SO46444,1,1,3374.99,1898.0944,3374.99,269.9992
2006,12,312,2006-12-09 00:00:00.000,2006-12-16 00:00:00.000,12772,1,1,SO46445,1,2,1789.135,2171.2942,3578.27,286.2616
2006,12,312,2006-12-09 00:00:00.000,2006-12-16 00:00:00.000,12777,1,1,SO46446,1,2,1789.135,2171.2942,3578.27,286.2616
2006,12,312,2006-12-09 00:00:00.000,2006-12-16 00:00:00.000,20984,1,9,SO46447,1,2,1789.135,2171.2942,3578.27,286.2616
2006,12,344,2006-12-09 00:00:00.000,2006-12-16 00:00:00.000,12250,1,9,SO46448,1,2,1699.995,1912.1544,3399.99,271.9992
