Year,Month,ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
2007,1,385,2007-01-01 00:00:00.000,2007-01-08 00:00:00.000,18047,1,8,SO46676,1,4,250.1093,605.6492,1000.4375,80.035
2007,1,371,2007-01-01 00:00:00.000,2007-01-08 00:00:00.000,15460,1,8,SO46677,1,4,545.3906,1320.6838,2181.5625,174.525
2007,1,331,2007-01-01 00:00:00.000,2007-01-08 00:00:00.000,19930,1,8,SO46678,1,4,195.7475,486.7066,782.99,62.6392
2007,1,373,2007-01-01 00:00:00.000,2007-01-08 00:00:00.000,13062,1,1,SO46679,1,4,545.3906,1320.6838,2181.5625,174.525
2007,1,371,2007-01-01 00:00:00.000,2007-01-08 00:00:00.000,21193,1,9,SO46680,1,4,545.3906,1320.6838,2181.5625,174.525
2007,1,362,2007-01-01 00:00:00.000,2007-01-08 00:00:00.000,12349,2,9,SO46681,1,4,512.2745,1105.81,2049.0982,163.9279
2007,1,358,2007-01-01 00:00:00.000,2007-01-08 00:00:00.000,12355,1,9,SO46682,1,4,512.2745,1105.81,2049.0982,163.9279
2007,1,354,2007-01-01 00:00:00.000,2007-01-08 00:00:00.000,12571,1,9,SO46683,1,4,517.8549,1117.8559,2071.4196,165.7136
2007,1,381,2007-01-02 00:00:00.000,2007-01-09 00:00:00.000,18125,1,8,SO46684,1,1,1000.4375,605.6492,1000.4375,80.035
2007,1,377,2007-01-02 00:00:00.000,2007-01-09 00:00:00.000,12947,1,4,SO46685,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,1,325,2007-01-02 00:00:00.000,2007-01-09 00:00:00.000,20577,1,10,SO46686,1,1,782.99,486.7066,782.99,62.6392
2007,1,379,2007-01-03 00:00:00.000,2007-01-10 00:00:00.000,15457,1,8,SO46687,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,1,369,2007-01-03 00:00:00.000,2007-01-10 00:00:00.000,12929,2,1,SO46688,1,1,2443.35,1518.7864,2443.35,195.468
2007,1,369,2007-01-03 00:00:00.000,2007-01-10 00:00:00.000,13032,2,4,SO46689,1,1,2443.35,1518.7864,2443.35,195.468
2007,1,368,2007-01-03 00:00:00.000,2007-01-10 00:00:00.000,13039,1,4,SO46690,1,1,2443.35,1518.7864,2443.35,195.468
2007,1,368,2007-01-03 00:00:00.000,2007-01-10 00:00:00.000,13142,1,4,SO46691,1,1,2443.35,1518.7864,2443.35,195.468
2007,1,369,2007-01-03 00:00:00.000,2007-01-10 00:00:00.000,13208,2,4,SO46692,1,1,2443.35,1518.7864,2443.35,195.468
2007,1,373,2007-01-03 00:00:00.000,2007-01-10 00:00:00.000,13210,1,4,SO46693,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,1,373,2007-01-03 00:00:00.000,2007-01-10 00:00:00.000,13220,1,4,SO46694,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,1,358,2007-01-03 00:00:00.000,2007-01-10 00:00:00.000,20208,1,6,SO46695,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,1,370,2007-01-03 00:00:00.000,2007-01-10 00:00:00.000,21166,1,9,SO46696,1,1,2443.35,1518.7864,2443.35,195.468
2007,1,371,2007-01-03 00:00:00.000,2007-01-10 00:00:00.000,21173,1,9,SO46697,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,1,377,2007-01-03 00:00:00.000,2007-01-10 00:00:00.000,21206,1,9,SO46698,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,1,329,2007-01-03 00:00:00.000,2007-01-10 00:00:00.000,25961,1,9,SO46699,1,1,782.99,486.7066,782.99,62.6392
2007,1,381,2007-01-04 00:00:00.000,2007-01-11 00:00:00.000,16942,1,7,SO46700,1,1,1000.4375,605.6492,1000.4375,80.035
2007,1,375,2007-01-04 00:00:00.000,2007-01-11 00:00:00.000,15114,1,8,SO46701,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,1,369,2007-01-04 00:00:00.000,2007-01-11 00:00:00.000,15116,2,8,SO46702,1,1,2443.35,1518.7864,2443.35,195.468
