Year,Month,ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
2007,4,362,2007-04-01 00:00:00.000,2007-04-08 00:00:00.000,12283,2,10,SO47731,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,4,369,2007-04-01 00:00:00.000,2007-04-08 00:00:00.000,13452,2,4,SO47732,1,1,2443.35,1518.7864,2443.35,195.468
2007,4,375,2007-04-01 00:00:00.000,2007-04-08 00:00:00.000,13461,1,4,SO47733,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,4,333,2007-04-01 00:00:00.000,2007-04-08 00:00:00.000,15333,1,4,SO47734,1,1,782.99,486.7066,782.99,62.6392
2007,4,343,2007-04-01 00:00:00.000,2007-04-08 00:00:00.000,27084,1,6,SO47735,1,1,782.99,486.7066,782.99,62.6392
2007,4,358,2007-04-01 00:00:00.000,2007-04-08 00:00:00.000,12705,1,9,SO47736,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,4,356,2007-04-01 00:00:00.000,2007-04-08 00:00:00.000,13018,1,9,SO47737,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,4,327,2007-04-01 00:00:00.000,2007-04-08 00:00:00.000,26165,1,9,SO47738,1,1,782.99,486.7066,782.99,62.6392
2007,4,329,2007-04-02 00:00:00.000,2007-04-09 00:00:00.000,20839,1,10,SO47739,1,1,782.99,486.7066,782.99,62.6392
2007,4,325,2007-04-02 00:00:00.000,2007-04-09 00:00:00.000,15337,1,4,SO47740,1,1,782.99,486.7066,782.99,62.6392
2007,4,337,2007-04-02 00:00:00.000,2007-04-09 00:00:00.000,15343,1,4,SO47741,1,1,782.99,486.7066,782.99,62.6392
2007,4,375,2007-04-02 00:00:00.000,2007-04-09 00:00:00.000,22180,1,9,SO47742,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,4,362,2007-04-02 00:00:00.000,2007-04-09 00:00:00.000,12988,2,9,SO47743,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,4,360,2007-04-02 00:00:00.000,2007-04-09 00:00:00.000,12989,1,9,SO47744,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,4,360,2007-04-02 00:00:00.000,2007-04-09 00:00:00.000,12998,1,9,SO47745,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,4,358,2007-04-02 00:00:00.000,2007-04-09 00:00:00.000,13022,1,9,SO47746,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,4,371,2007-04-03 00:00:00.000,2007-04-10 00:00:00.000,16253,1,8,SO47747,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,4,352,2007-04-03 00:00:00.000,2007-04-10 00:00:00.000,26485,1,1,SO47748,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,4,371,2007-04-03 00:00:00.000,2007-04-10 00:00:00.000,22172,1,9,SO47749,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,4,369,2007-04-03 00:00:00.000,2007-04-10 00:00:00.000,21976,2,9,SO47750,1,1,2443.35,1518.7864,2443.35,195.468
2007,4,369,2007-04-03 00:00:00.000,2007-04-10 00:00:00.000,21983,2,9,SO47751,1,1,2443.35,1518.7864,2443.35,195.468
2007,4,377,2007-04-03 00:00:00.000,2007-04-10 00:00:00.000,21994,1,9,SO47752,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,4,360,2007-04-03 00:00:00.000,2007-04-10 00:00:00.000,13020,1,9,SO47753,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,4,389,2007-04-04 00:00:00.000,2007-04-11 00:00:00.000,14104,1,4,SO47754,1,1,1000.4375,605.6492,1000.4375,80.035
2007,4,387,2007-04-04 00:00:00.000,2007-04-11 00:00:00.000,17195,1,7,SO47755,1,1,1000.4375,605.6492,1000.4375,80.035
2007,4,354,2007-04-04 00:00:00.000,2007-04-11 00:00:00.000,12272,1,10,SO47756,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,4,379,2007-04-04 00:00:00.000,2007-04-11 00:00:00.000,16530,1,10,SO47757,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,4,371,2007-04-04 00:00:00.000,2007-04-11 00:00:00.000,16550,1,10,SO47758,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,4,375,2007-04-04 00:00:00.000,2007-04-11 00:00:00.000,14773,1,7,SO47759,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,4,371,2007-04-04 00:00:00.000,2007-04-11 00:00:00.000,13482,1,4,SO47760,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,4,325,2007-04-05 00:00:00.000,2007-04-12 00:00:00.000,20548,1,8,SO47761,1,1,782.99,486.7066,782.99,62.6392
2007,4,352,2007-04-05 00:00:00.000,2007-04-12 00:00:00.000,26330,1,1,SO47762,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,4,379,2007-04-05 00:00:00.000,2007-04-12 00:00:00.000,22170,1,9,SO47763,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,4,356,2007-04-06 00:00:00.000,2007-04-13 00:00:00.000,28711,1,7,SO47764,1,2,1035.7098,1117.8559,2071.4196,165.7136
2007,4,360,2007-04-06 00:00:00.000,2007-04-13 00:00:00.000,26343,1,1,SO47765,1,2,1024.5491,1105.81,2049.0982,163.9279
2007,4,358,2007-04-06 00:00:00.000,2007-04-13 00:00:00.000,26329,1,4,SO47766,1,2,1024.5491,1105.81,2049.0982,163.9279
2007,4,381,2007-04-06 00:00:00.000,2007-04-13 00:00:00.000,24902,1,9,SO47767,1,2,500.2187,605.6492,1000.4375,80.035
2007,4,371,2007-04-06 00:00:00.000,2007-04-13 00:00:00.000,21985,1,9,SO47768,1,2,1090.7812,1320.6838,2181.5625,174.525
2007,4,360,2007-04-06 00:00:00.000,2007-04-13 00:00:00.000,12703,1,9,SO47769,1,2,1024.5491,1105.81,2049.0982,163.9279
2007,4,343,2007-04-06 00:00:00.000,2007-04-13 00:00:00.000,26375,1,9,SO47770,1,2,391.495,486.7066,782.99,62.6392
2007,4,377,2007-04-07 00:00:00.000,2007-04-14 00:00:00.000,22181,1,9,SO47771,1,4,545.3906,1320.6838,2181.5625,174.525
