Year,Month,ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
2008,6,357,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,14830,2,8,SO59077,1,4,579.9975,1265.6195,2319.99,185.5992
2008,6,478,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,14830,1,8,SO59077,2,4,2.4975,3.7363,9.99,0.7992
2008,6,477,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,14830,1,8,SO59077,3,4,1.2475,1.8663,4.99,0.3992
2008,6,363,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,14424,2,7,SO59078,1,4,573.7475,1251.9813,2294.99,183.5992
2008,6,478,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,14424,1,7,SO59078,2,4,2.4975,3.7363,9.99,0.7992
2008,6,487,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,14424,1,7,SO59078,3,4,13.7475,20.5663,54.99,4.3992
2008,6,353,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,13583,2,10,SO59079,1,4,579.9975,1265.6195,2319.99,185.5992
2008,6,537,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,13583,1,10,SO59079,2,4,8.75,13.09,35.00,2.80
2008,6,528,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,13583,1,10,SO59079,3,4,1.2475,1.8663,4.99,0.3992
2008,6,225,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,13583,1,10,SO59079,4,4,2.2475,6.9223,8.99,0.7192
2008,6,217,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,13583,1,10,SO59079,5,4,8.7475,13.0863,34.99,2.7992
2008,6,588,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,16553,1,10,SO59080,1,4,192.3725,419.7784,769.49,61.5592
2008,6,231,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,16553,1,10,SO59080,2,4,12.4975,38.4923,49.99,3.9992
2008,6,528,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,21188,1,9,SO59081,1,4,1.2475,1.8663,4.99,0.3992
2008,6,536,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,21188,1,9,SO59081,2,4,7.4975,11.2163,29.99,2.3992
2008,6,214,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,21188,1,9,SO59081,3,4,8.7475,13.0863,34.99,2.7992
2008,6,490,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,21188,1,9,SO59081,4,4,13.4975,41.5723,53.99,4.3192
2008,6,485,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,18199,1,9,SO59082,1,4,5.495,8.2205,21.98,1.7584
2008,6,478,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,18199,1,9,SO59082,2,4,2.4975,3.7363,9.99,0.7992
2008,6,477,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,18199,1,9,SO59082,3,4,1.2475,1.8663,4.99,0.3992
2008,6,491,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,18199,1,9,SO59082,4,4,13.4975,41.5723,53.99,4.3192
2008,6,528,2008-06-01 00:00:00.000,2008-06-08 00:00:00.000,25116,1,9,SO59083,1,4,1.2475,1.8663,4.99,0.3992
