Year,Month,ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
2007,5,377,2007-05-01 00:00:00.000,2007-05-08 00:00:00.000,16588,1,10,SO48093,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,5,370,2007-05-01 00:00:00.000,2007-05-08 00:00:00.000,13657,1,1,SO48094,1,1,2443.35,1518.7864,2443.35,195.468
2007,5,333,2007-05-01 00:00:00.000,2007-05-08 00:00:00.000,20590,1,8,SO48095,1,1,782.99,486.7066,782.99,62.6392
2007,5,329,2007-05-01 00:00:00.000,2007-05-08 00:00:00.000,15398,1,4,SO48096,1,1,782.99,486.7066,782.99,62.6392
2007,5,369,2007-05-01 00:00:00.000,2007-05-08 00:00:00.000,22412,2,9,SO48097,1,1,2443.35,1518.7864,2443.35,195.468
2007,5,377,2007-05-01 00:00:00.000,2007-05-08 00:00:00.000,22400,1,9,SO48098,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,5,360,2007-05-02 00:00:00.000,2007-05-09 00:00:00.000,12128,1,8,SO48099,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,5,356,2007-05-02 00:00:00.000,2007-05-09 00:00:00.000,26546,1,4,SO48100,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,5,369,2007-05-02 00:00:00.000,2007-05-09 00:00:00.000,22575,2,9,SO48101,1,1,2443.35,1518.7864,2443.35,195.468
2007,5,379,2007-05-02 00:00:00.000,2007-05-09 00:00:00.000,22576,1,9,SO48102,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,5,377,2007-05-03 00:00:00.000,2007-05-10 00:00:00.000,16389,1,8,SO48103,1,2,1090.7812,1320.6838,2181.5625,174.525
2007,5,323,2007-05-03 00:00:00.000,2007-05-10 00:00:00.000,20859,1,10,SO48104,1,2,391.495,486.7066,782.99,62.6392
2007,5,356,2007-05-03 00:00:00.000,2007-05-10 00:00:00.000,26513,1,1,SO48105,1,2,1035.7098,1117.8559,2071.4196,165.7136
2007,5,360,2007-05-03 00:00:00.000,2007-05-10 00:00:00.000,20546,1,6,SO48106,1,2,1024.5491,1105.81,2049.0982,163.9279
2007,5,370,2007-05-03 00:00:00.000,2007-05-10 00:00:00.000,22580,1,9,SO48107,1,2,1221.675,1518.7864,2443.35,195.468
2007,5,389,2007-05-03 00:00:00.000,2007-05-10 00:00:00.000,24905,1,9,SO48108,1,2,500.2187,605.6492,1000.4375,80.035
2007,5,369,2007-05-04 00:00:00.000,2007-05-11 00:00:00.000,13489,2,1,SO48109,1,4,610.8375,1518.7864,2443.35,195.468
2007,5,371,2007-05-05 00:00:00.000,2007-05-12 00:00:00.000,16307,1,8,SO48110,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,5,383,2007-05-05 00:00:00.000,2007-05-12 00:00:00.000,14112,1,4,SO48111,1,1,1000.4375,605.6492,1000.4375,80.035
2007,5,371,2007-05-05 00:00:00.000,2007-05-12 00:00:00.000,13712,1,1,SO48112,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,5,335,2007-05-05 00:00:00.000,2007-05-12 00:00:00.000,20716,1,8,SO48113,1,1,782.99,486.7066,782.99,62.6392
2007,5,321,2007-05-05 00:00:00.000,2007-05-12 00:00:00.000,26439,1,9,SO48114,1,1,782.99,486.7066,782.99,62.6392
2007,5,321,2007-05-05 00:00:00.000,2007-05-12 00:00:00.000,26442,1,9,SO48115,1,1,782.99,486.7066,782.99,62.6392
2007,5,381,2007-05-06 00:00:00.000,2007-05-13 00:00:00.000,19312,1,10,SO48116,1,1,1000.4375,605.6492,1000.4375,80.035
2007,5,377,2007-05-06 00:00:00.000,2007-05-13 00:00:00.000,14930,1,7,SO48117,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,5,377,2007-05-06 00:00:00.000,2007-05-13 00:00:00.000,16309,1,8,SO48118,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,5,371,2007-05-06 00:00:00.000,2007-05-13 00:00:00.000,14851,1,7,SO48119,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,5,325,2007-05-06 00:00:00.000,2007-05-13 00:00:00.000,15388,1,4,SO48120,1,1,782.99,486.7066,782.99,62.6392
2007,5,369,2007-05-06 00:00:00.000,2007-05-13 00:00:00.000,22410,2,9,SO48121,1,1,2443.35,1518.7864,2443.35,195.468
2007,5,369,2007-05-06 00:00:00.000,2007-05-13 00:00:00.000,22207,2,9,SO48122,1,1,2443.35,1518.7864,2443.35,195.468
2007,5,360,2007-05-06 00:00:00.000,2007-05-13 00:00:00.000,13080,1,9,SO48123,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,5,327,2007-05-06 00:00:00.000,2007-05-13 00:00:00.000,26436,1,9,SO48124,1,1,782.99,486.7066,782.99,62.6392
2007,5,389,2007-05-07 00:00:00.000,2007-05-14 00:00:00.000,14239,1,4,SO48125,1,1,1000.4375,605.6492,1000.4375,80.035
2007,5,387,2007-05-07 00:00:00.000,2007-05-14 00:00:00.000,14115,1,1,SO48126,1,1,1000.4375,605.6492,1000.4375,80.035
2007,5,343,2007-05-07 00:00:00.000,2007-05-14 00:00:00.000,20598,1,8,SO48127,1,1,782.99,486.7066,782.99,62.6392
2007,5,352,2007-05-07 00:00:00.000,2007-05-14 00:00:00.000,26534,1,4,SO48128,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,5,377,2007-05-07 00:00:00.000,2007-05-14 00:00:00.000,22582,1,9,SO48129,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,5,368,2007-05-08 00:00:00.000,2007-05-15 00:00:00.000,16829,1,10,SO48130,1,1,2443.35,1518.7864,2443.35,195.468
2007,5,360,2007-05-08 00:00:00.000,2007-05-15 00:00:00.000,20483,1,6,SO48131,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,5,352,2007-05-08 00:00:00.000,2007-05-15 00:00:00.000,26521,1,1,SO48132,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,5,377,2007-05-08 00:00:00.000,2007-05-15 00:00:00.000,22571,1,9,SO48133,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,5,371,2007-05-08 00:00:00.000,2007-05-15 00:00:00.000,22202,1,9,SO48134,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,5,383,2007-05-08 00:00:00.000,2007-05-15 00:00:00.000,24910,1,9,SO48135,1,1,1000.4375,605.6492,1000.4375,80.035
2007,5,354,2007-05-08 00:00:00.000,2007-05-15 00:00:00.000,13082,1,9,SO48136,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,5,352,2007-05-09 00:00:00.000,2007-05-16 00:00:00.000,12130,1,8,SO48137,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,5,373,2007-05-09 00:00:00.000,2007-05-16 00:00:00.000,14818,1,7,SO48138,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,5,370,2007-05-09 00:00:00.000,2007-05-16 00:00:00.000,22857,1,9,SO48139,1,1,2443.35,1518.7864,2443.35,195.468
2007,5,331,2007-05-09 00:00:00.000,2007-05-16 00:00:00.000,15374,1,4,SO48140,1,1,782.99,486.7066,782.99,62.6392
2007,5,354,2007-05-10 00:00:00.000,2007-05-17 00:00:00.000,12299,1,10,SO48141,1,2,1035.7098,1117.8559,2071.4196,165.7136
2007,5,362,2007-05-10 00:00:00.000,2007-05-17 00:00:00.000,12213,2,8,SO48142,1,2,1024.5491,1105.81,2049.0982,163.9279
2007,5,327,2007-05-10 00:00:00.000,2007-05-17 00:00:00.000,20720,1,8,SO48143,1,2,391.495,486.7066,782.99,62.6392
2007,5,370,2007-05-10 00:00:00.000,2007-05-17 00:00:00.000,16823,1,10,SO48144,1,2,1221.675,1518.7864,2443.35,195.468
2007,5,362,2007-05-10 00:00:00.000,2007-05-17 00:00:00.000,26491,2,1,SO48145,1,2,1024.5491,1105.81,2049.0982,163.9279
2007,5,371,2007-05-10 00:00:00.000,2007-05-17 00:00:00.000,22578,1,9,SO48146,1,2,1090.7812,1320.6838,2181.5625,174.525
2007,5,377,2007-05-10 00:00:00.000,2007-05-17 00:00:00.000,22845,1,9,SO48147,1,2,1090.7812,1320.6838,2181.5625,174.525
2007,5,362,2007-05-11 00:00:00.000,2007-05-18 00:00:00.000,11614,2,8,SO48148,1,4,512.2745,1105.81,2049.0982,163.9279
2007,5,371,2007-05-11 00:00:00.000,2007-05-18 00:00:00.000,16298,1,8,SO48149,1,4,545.3906,1320.6838,2181.5625,174.525
2007,5,369,2007-05-11 00:00:00.000,2007-05-18 00:00:00.000,16822,2,10,SO48150,1,4,610.8375,1518.7864,2443.35,195.468
2007,5,333,2007-05-11 00:00:00.000,2007-05-18 00:00:00.000,19280,1,7,SO48151,1,4,195.7475,486.7066,782.99,62.6392
2007,5,352,2007-05-11 00:00:00.000,2007-05-18 00:00:00.000,26536,1,4,SO48152,1,4,517.8549,1117.8559,2071.4196,165.7136
2007,5,362,2007-05-11 00:00:00.000,2007-05-18 00:00:00.000,26575,2,4,SO48153,1,4,512.2745,1105.81,2049.0982,163.9279
2007,5,377,2007-05-11 00:00:00.000,2007-05-18 00:00:00.000,22402,1,9,SO48154,1,4,545.3906,1320.6838,2181.5625,174.525
2007,5,371,2007-05-11 00:00:00.000,2007-05-18 00:00:00.000,22408,1,9,SO48155,1,4,545.3906,1320.6838,2181.5625,174.525
2007,5,377,2007-05-11 00:00:00.000,2007-05-18 00:00:00.000,22581,1,9,SO48156,1,4,545.3906,1320.6838,2181.5625,174.525
2007,5,371,2007-05-11 00:00:00.000,2007-05-18 00:00:00.000,22851,1,9,SO48157,1,4,545.3906,1320.6838,2181.5625,174.525
