Year,Month,ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
2007,10,373,2007-10-01 00:00:00.000,2007-10-08 00:00:00.000,17789,1,8,SO49895,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,10,375,2007-10-01 00:00:00.000,2007-10-08 00:00:00.000,16388,1,7,SO49896,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,10,371,2007-10-01 00:00:00.000,2007-10-08 00:00:00.000,16392,1,7,SO49897,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,10,370,2007-10-01 00:00:00.000,2007-10-08 00:00:00.000,17824,1,8,SO49898,1,1,2443.35,1518.7864,2443.35,195.468
2007,10,368,2007-10-01 00:00:00.000,2007-10-08 00:00:00.000,17873,1,8,SO49899,1,1,2443.35,1518.7864,2443.35,195.468
2007,10,379,2007-10-01 00:00:00.000,2007-10-08 00:00:00.000,16286,1,7,SO49900,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,10,331,2007-10-01 00:00:00.000,2007-10-08 00:00:00.000,19427,1,7,SO49901,1,1,782.99,486.7066,782.99,62.6392
2007,10,352,2007-10-01 00:00:00.000,2007-10-08 00:00:00.000,12501,1,8,SO49902,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,10,329,2007-10-01 00:00:00.000,2007-10-08 00:00:00.000,15851,1,1,SO49903,1,1,782.99,486.7066,782.99,62.6392
2007,10,341,2007-10-01 00:00:00.000,2007-10-08 00:00:00.000,15882,1,1,SO49904,1,1,782.99,486.7066,782.99,62.6392
2007,10,385,2007-10-01 00:00:00.000,2007-10-08 00:00:00.000,25120,1,9,SO49905,1,1,1000.4375,605.6492,1000.4375,80.035
2007,10,360,2007-10-02 00:00:00.000,2007-10-09 00:00:00.000,27193,1,4,SO49906,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,10,360,2007-10-02 00:00:00.000,2007-10-09 00:00:00.000,21589,1,6,SO49907,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,10,358,2007-10-02 00:00:00.000,2007-10-09 00:00:00.000,27199,1,1,SO49908,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,10,368,2007-10-02 00:00:00.000,2007-10-09 00:00:00.000,17981,1,10,SO49909,1,1,2443.35,1518.7864,2443.35,195.468
2007,10,371,2007-10-02 00:00:00.000,2007-10-09 00:00:00.000,13903,1,4,SO49910,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,10,358,2007-10-02 00:00:00.000,2007-10-09 00:00:00.000,12857,1,10,SO49911,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,10,356,2007-10-02 00:00:00.000,2007-10-09 00:00:00.000,15185,1,9,SO49912,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,10,358,2007-10-02 00:00:00.000,2007-10-09 00:00:00.000,15192,1,9,SO49913,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,10,356,2007-10-02 00:00:00.000,2007-10-09 00:00:00.000,15207,1,9,SO49914,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,10,354,2007-10-02 00:00:00.000,2007-10-09 00:00:00.000,15143,1,9,SO49915,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,10,356,2007-10-02 00:00:00.000,2007-10-09 00:00:00.000,15145,1,9,SO49916,1,1,2071.4196,1117.8559,2071.4196,165.7136
2007,10,379,2007-10-02 00:00:00.000,2007-10-09 00:00:00.000,24177,1,9,SO49917,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,10,385,2007-10-02 00:00:00.000,2007-10-09 00:00:00.000,25108,1,9,SO49918,1,1,1000.4375,605.6492,1000.4375,80.035
2007,10,371,2007-10-03 00:00:00.000,2007-10-10 00:00:00.000,17796,1,8,SO49919,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,10,387,2007-10-03 00:00:00.000,2007-10-10 00:00:00.000,19477,1,10,SO49920,1,1,1000.4375,605.6492,1000.4375,80.035
2007,10,379,2007-10-03 00:00:00.000,2007-10-10 00:00:00.000,13911,1,1,SO49921,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,10,360,2007-10-03 00:00:00.000,2007-10-10 00:00:00.000,15171,1,9,SO49922,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,10,327,2007-10-03 00:00:00.000,2007-10-10 00:00:00.000,27338,1,9,SO49923,1,1,782.99,486.7066,782.99,62.6392
2007,10,362,2007-10-04 00:00:00.000,2007-10-11 00:00:00.000,21595,2,6,SO49924,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,10,377,2007-10-04 00:00:00.000,2007-10-11 00:00:00.000,16391,1,7,SO49925,1,1,2181.5625,1320.6838,2181.5625,174.525
2007,10,370,2007-10-04 00:00:00.000,2007-10-11 00:00:00.000,16400,1,7,SO49926,1,1,2443.35,1518.7864,2443.35,195.468
2007,10,387,2007-10-04 00:00:00.000,2007-10-11 00:00:00.000,17775,1,7,SO49927,1,1,1000.4375,605.6492,1000.4375,80.035
2007,10,321,2007-10-04 00:00:00.000,2007-10-11 00:00:00.000,19442,1,7,SO49928,1,1,782.99,486.7066,782.99,62.6392
2007,10,360,2007-10-04 00:00:00.000,2007-10-11 00:00:00.000,11346,1,7,SO49929,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,10,360,2007-10-04 00:00:00.000,2007-10-11 00:00:00.000,12854,1,10,SO49930,1,1,2049.0982,1105.81,2049.0982,163.9279
2007,10,331,2007-10-04 00:00:00.000,2007-10-11 00:00:00.000,15860,1,1,SO49931,1,1,782.99,486.7066,782.99,62.6392
2007,10,383,2007-10-04 00:00:00.000,2007-10-11 00:00:00.000,14418,1,1,SO49932,1,1,1000.4375,605.6492,1000.4375,80.035
2007,10,352,2007-10-04 00:00:00.000,2007-10-11 00:00:00.000,15169,1,9,SO49933,1,1,2071.4196,1117.8559,2071.4196,165.7136
